artist,album_title,year,track_count,art_url
Mediæval Bæbes,Mirabilis,2005,18,https://coverartarchive.org/release/607c7753-ae7e-4848-a91c-a4307f72561b/front-250
Gravenhurst,Internal Travels,2002,10,https://coverartarchive.org/release/9e327a6d-4cbd-4068-a647-896069a7e2a0/front-250
Nile,Black Seeds of Vengeance,2000,12,https://coverartarchive.org/release/cc155c4e-0747-44c8-8d16-3ba11759a864/front-250
Vanilla Ice,Hot Sex,2003,16,https://coverartarchive.org/release/1fd175f7-9282-468f-8020-d907c64b017a/front-250
echolyn,The End Is Beautiful,2005,8,https://coverartarchive.org/release/7b5a3308-b792-4b47-b16b-8dde2ce221b6/front-250
Nile,In Their Darkened Shrines,2002,12,https://coverartarchive.org/release/7759d78d-8f40-4197-b602-1297e1ffeea1/front-250
Vanilla Ice,Platinum Underground,2005,25,https://coverartarchive.org/release/cf48d016-1145-491c-b7a3-827ab73ef029/front-250
A Flock of Seagulls,Listen,2004,13,https://coverartarchive.org/release/d3f7acaf-6c2c-45e3-80f1-ed730d77bf78/front-250
Arpanet,Quantum Transposition,2005,15,https://coverartarchive.org/release/ae1091cb-0d06-4ea7-b062-b6dd03f5cfed/front-250
Gravenhurst,Fires in Distant Buildings,2005,8,https://coverartarchive.org/release/571ced3b-77a3-4c31-bd48-56601709d7f8/front-250
Pedro the Lion,Achilles Heel,2004,11,https://coverartarchive.org/release/8265675c-28ee-4ed4-80ff-86f87e8c9229/front-250
Pedro the Lion,Winners Never Quit,2000,8,https://coverartarchive.org/release/8fd94e4f-11af-4c9c-b90d-af8ad65c7cdc/front-250
Howard Jones,Revolution of the Heart,2005,10,https://coverartarchive.org/release/2d6c1fc9-ae10-42ad-9eaf-215a6f26c04f/front-250
Ten Shekel Shirt,Much,2001,10,https://coverartarchive.org/release/b00794fc-9064-4789-a8c9-259d60f34cc5/front-250
Eoghan Heaslip,Deeper Still,2005,12,https://coverartarchive.org/release/17376aa3-ebe7-4117-95a7-7b900d02e910/front-250
Ten Shekel Shirt,Risk,2003,10,https://coverartarchive.org/release/0550f245-1fbf-4de4-a2fa-81c6ee636597/front-250
This Bike Is a Pipe Bomb,Front Seat Solidarity,2002,14,https://coverartarchive.org/release/94e23946-77cf-46a3-a989-d2f39df621f6/front-250
Eoghan Heaslip,Grace in the Wilderness,2004,14,https://coverartarchive.org/release/d20f8267-87f5-46c7-b17a-9bda4d392984/front-250
Holy Fuck,Holy Fuck,2005,8,https://coverartarchive.org/release/c920a7de-df8e-465f-a630-855ea896905c/front-250
Jami Smith,Breathe Deep,2003,11,https://coverartarchive.org/release/548e6ded-a39c-4432-9180-9395c348c038/front-250
Xain,Born in the Stars,2005,13,https://coverartarchive.org/release/99fe0d83-58a0-4107-930f-a1d068e336f1/front-250
Jami Smith,Wash Over Me,2002,12,https://coverartarchive.org/release/3ce4d2e8-cc8f-4a97-9977-9e67d3b6f1ec/front-250
Jami Smith,Bravo God,2005,11,https://coverartarchive.org/release/4cd1a974-6095-4698-99ca-91a5e7eb8b07/front-250
Jami Smith,Hope of All the Earth,2005,11,https://coverartarchive.org/release/3a441228-d110-41a8-a32b-d237dd8c4b7f/front-250
Pedro the Lion,Control,2002,10,https://coverartarchive.org/release/e289d55c-c6e4-42c2-b78f-3dcee1f4180d/front-250
Planet X,MoonBabies,2002,10,https://coverartarchive.org/release/e8a58cbb-bbae-4cbe-8917-ba33a8ea8a70/front-250
Joel Engle,Made for Worship,2005,12,https://coverartarchive.org/release/5e6372c9-f0c7-4297-9a20-eb1192e0a7c0/front-250
Tortoise,It’s All Around You,2004,10,https://coverartarchive.org/release/981ed403-dbf4-4506-bd12-73e6a496ff73/front-250
Madness,"The Dangermen Sessions, Volume One",2005,13,https://coverartarchive.org/release/4f7461ef-a34b-42b0-8df6-bda873d4d1e1/front-250
LL Cool J,G.O.A.T. Featuring James T. Smith: The Greatest of All Time,2000,19,https://coverartarchive.org/release/1f1c576d-3fe9-47b2-ab91-3d524277b6f4/front-250
John Norum,Slipped Into Tomorrow,2000,11,https://coverartarchive.org/release/3d3ce1f2-6995-48e6-b3bf-2a521be6d564/front-250
Mike Jones,Who Is Mike Jones? (Screwed & Chopped),2005,13,https://coverartarchive.org/release/24e3806d-23a7-4b02-abf2-702a478e313a/front-250
LL Cool J,The DEFinition,2004,11,https://coverartarchive.org/release/093568e8-90ee-4627-b0f2-165986dc216c/front-250
DB Boulevard,Frequencies,2004,14,https://coverartarchive.org/release/bdb02028-9bef-442d-b033-2bd4b6ad2192/front-250
Cyndi Lauper,At Last,2003,13,https://coverartarchive.org/release/c863ec7a-8930-4e1e-8209-3293333dc83e/front-250
Katie Neil,Second Story,2005,5,https://coverartarchive.org/release/ee1631b1-5bc9-4d51-bbe9-d0388d0b00ea/front-250
LL Cool J,10,2002,15,https://coverartarchive.org/release/a9c0c9a7-d89d-451a-9d18-24991b6bda34/front-250
Bullet Train to Vegas,We Put Scissors Where Our Mouths Are,2005,11,https://coverartarchive.org/release/dd16b328-2286-4b08-aa0a-5bf34a825489/front-250
Bleeding Through,"This Is Love, This Is Murderous",2003,12,https://coverartarchive.org/release/5418d45a-48d9-4cb4-bccd-53d599763916/front-250
Black Cat Music,"Hands in the Estuary, Torso in the Lake",2001,11,https://coverartarchive.org/release/e05af82e-7ffa-41ec-862a-13d3843bb57c/front-250
Bigwig,An Invitation to Tragedy,2001,13,https://coverartarchive.org/release/64587793-6a5d-401e-9558-f0b807d60ffa/front-250
Black 47,Trouble in the Land,2000,12,https://coverartarchive.org/release/b30db545-cccb-4fcf-aff8-7828b1c9fa9e/front-250
Blindspott,Blindspott,2005,16,https://coverartarchive.org/release/16e1a9ac-55fa-4ff1-a7f0-e03319adbbb2/front-250
Erik Wøllo,"Blue Sky, Red Guitars",2004,11,https://coverartarchive.org/release/220c8f11-2c05-4fe5-b07e-52ef1f30c62c/front-250
Wagon Christ,Musipal,2001,13,https://coverartarchive.org/release/295eb37a-cd77-402a-8584-aee112a886d8/front-250
Phil Keaggy,Lights of Madrid,2000,15,https://coverartarchive.org/release/429ad384-bba0-4506-bb52-40d9e3a1abc9/front-250
Beulah,The Coast Is Never Clear,2001,12,https://coverartarchive.org/release/e1e7d84c-060f-424c-8666-4a9f104e95ba/front-250
Delirious?,GLO,2000,15,https://coverartarchive.org/release/46ceb390-f09d-44bb-83d5-e5543a41f3f9/front-250
Bullet Train to Vegas,Profile This,2003,7,https://coverartarchive.org/release/78f6cc24-d599-44c0-a2ea-7cf14e5f1a73/front-250
Blonde on Blonde,Rebirth,2000,8,https://coverartarchive.org/release/2cdf3cb2-1e1b-4f65-8210-57ad67e2ce0d/front-250
Delirious?,Touch,2002,16,https://coverartarchive.org/release/73e53f09-9ef8-4331-863f-baf6fe34d743/front-250
Wagon Christ,Sorry I Make You Lush,2004,10,https://coverartarchive.org/release/a6684978-8823-4ef8-8bc0-2eef145b86f5/front-250
Delirious?,Audio Lessonover?,2001,13,https://coverartarchive.org/release/68a4cb6c-5208-4c5b-a336-d016a72eecb0/front-250
The River Bends,... And Flows Into the Sea,2004,11,https://coverartarchive.org/release/8159448c-0c15-41e2-abd0-3edf800f53e5/front-250
Delirious?,World Service,2003,12,https://coverartarchive.org/release/1ae85ea3-97c6-4a24-b38f-749c974165e5/front-250
Erik Wøllo,Emotional Landscapes,2003,11,https://coverartarchive.org/release/d57eb9fd-ea3b-4dbf-a112-f4eb47f1cdd7/front-250
Barleyjuice,Barleyjuice,2001,13,https://coverartarchive.org/release/2919424c-fb74-4050-aab8-dff745c55fd7/front-250
Barleyjuice,Another Round,2003,14,https://coverartarchive.org/release/ff519c41-ce02-4bba-9006-b4692feec9e0/front-250
Bill Wyman’s Rhythm Kings,Double Bill,2001,24,https://coverartarchive.org/release/a7cf5d8b-10ab-47c4-81c2-27c1bac8fa85/front-250
Bob Dylan,Highway 61 Revisited,2004,9,https://coverartarchive.org/release/66289aad-5567-331f-9f7a-b07618f88aa7/front-250
Discipline,Love Thy Neighbour,2000,13,https://coverartarchive.org/release/06e06ade-e1f0-41fe-92ef-3804d42c8613/front-250
Bonnevill,Pelican,2001,7,https://coverartarchive.org/release/358f026d-0be7-4c47-8dc8-242ca5b2c051/front-250
Zonata,Buried Alive,2002,10,https://coverartarchive.org/release/e203d09c-18f0-4950-814e-d63bf1a351b0/front-250
Audio Adrenaline,Until My Heart Caves In,2005,11,https://coverartarchive.org/release/13b64b69-b65c-4484-934b-6cd74ebfa82d/front-250
Zonata,Reality,2001,11,https://coverartarchive.org/release/989900cb-6dbc-4e5c-b4a7-bfb6757a6744/front-250
Discipline,Saints & Sinners,2002,12,https://coverartarchive.org/release/90866bac-990e-4b24-96b7-e381e85236c8/front-250
Misanthrope,Immortal Misanthrope,2000,10,https://coverartarchive.org/release/48939acd-3176-467f-af1d-ffa9c13ea120/front-250
Neptune,Mice and Worms,2005,6,https://coverartarchive.org/release/27280a02-08f7-4238-93fd-8698f5cd285a/front-250
Ko and the Knockouts,Ko and the Knockouts,2002,12,https://coverartarchive.org/release/448c04cb-edb8-48ac-8c92-b06f8435cab2/front-250
The Damage Manual,The Damage Manual,2000,13,https://coverartarchive.org/release/9c384e8c-6689-4446-b560-54492f023413/front-250
Discipline,Downfall of the Working Man,2005,12,https://coverartarchive.org/release/927d9c52-65e6-4dce-9333-b47735898abb/front-250
Dusty Springfield,See All Her Faces,2002,17,https://coverartarchive.org/release/7ee905f0-60fa-46f0-9e13-359194043952/front-250
HiM,Many in High Places Are Not Well,2003,7,https://coverartarchive.org/release/5d5b1210-a0f8-44d2-8608-501de94d919e/front-250
Kelley Polar,Love Songs of the Hanging Gardens,2005,10,https://coverartarchive.org/release/4d0f5e8d-d27e-4fcb-98e9-8c9cb6492146/front-250
Kevin Ayers,Bananamour,2003,13,https://coverartarchive.org/release/cdf2537f-08a8-438c-b22d-1119eebe76bc/front-250
Nokturne,Curse of Nazarene,2002,6,https://coverartarchive.org/release/06a9c675-e76f-494d-990c-b6efb6bb64d1/front-250
Chris Spedding,Click Clack,2005,12,https://coverartarchive.org/release/6f226ad6-5bd2-4487-b6ac-c341e84acf8d/front-250
Kevin Ayers,Whatevershebringswesing,2003,12,https://coverartarchive.org/release/89560708-7cf5-4571-8b98-07434256c8db/front-250
Malas,Conquest,2005,10,https://coverartarchive.org/release/9f0d5ba3-0500-4c93-8691-298607b6a6df/front-250
Steve Reid Ensemble,Spirit Walk,2005,9,https://coverartarchive.org/release/3395636a-7003-4d56-9f85-cbfd5a8f9ac6/front-250
Doc Holliday,Doc Holliday Rides Again...,2005,11,https://coverartarchive.org/release/c62145b8-23d0-456c-bd2b-e7cdf8cb034d/front-250
Kevin Ayers,Joy of a Toy,2003,16,https://coverartarchive.org/release/1b73d0ff-3d43-4194-9c85-f280f38377f5/front-250
HiM,New Features,2001,6,https://coverartarchive.org/release/f50505df-2f98-403a-94cd-f5790193b3b9/front-250
Kevin Ayers,Still Life With Guitar,2002,13,https://coverartarchive.org/release/8f0e69aa-35bf-46aa-a8a6-1cd6ce203180/front-250
HiM,Our Point of Departure,2000,6,https://coverartarchive.org/release/b829d145-8fae-4ae3-9c1c-ffb5bda93866/front-250
Lord Blasphemer,"Tales of Misanthropy, Bloodlust, and Mass Homicide",2002,6,https://coverartarchive.org/release/cd287d26-ba75-419c-a394-c920e75d20b4/front-250
Natalie Imbruglia,White Lilies Island,2001,12,https://coverartarchive.org/release/912ee774-b499-401c-bdc9-39334fe06152/front-250
Pieta Brown,In the Cool,2005,12,https://coverartarchive.org/release/4edb3fcf-a7b1-4d0e-aba8-c691f4b225da/front-250
Chacda,Tonar,2005,12,https://coverartarchive.org/release/e2d79b37-aa36-4c9a-bbd4-b0a5c349ea5f/front-250
Ed Alleyne‐Johnson,Echoes,2004,33,https://coverartarchive.org/release/7e0f09fd-e522-44d2-b4c1-b5a15d67d6ee/front-250
Settlefish,"Dance a While, Upset",2003,10,https://coverartarchive.org/release/647c31ac-605e-42d9-912e-11159acbb600/front-250
Hit & Run Bluegrass,Beauty Fades,2004,12,https://coverartarchive.org/release/7f7e39f4-5405-43be-984c-98ebdfb0eb21/front-250
Splodgenessabounds,I Don’t Know,2000,15,https://coverartarchive.org/release/9994b67b-0043-4a89-929d-36737f7c48bb/front-250
Francis Dunnery,Man,2001,12,https://coverartarchive.org/release/afc8a5f4-b970-4cca-9b6c-6286f1f1448d/front-250
Vendetta Red,Between the Never and the Now,2003,12,https://coverartarchive.org/release/0c7b5b4c-629b-4c0f-9572-479b11396766/front-250
Jenifer Jackson,So High,2003,11,https://coverartarchive.org/release/c385ca08-1150-495c-b93b-9db81b1de257/front-250
Mike Keneally Band,Dog,2004,11,https://coverartarchive.org/release/f959f787-1287-4347-a895-51aed07f264b/front-250
Big Pun,Yeeeah Baby,2000,16,https://coverartarchive.org/release/01529a86-e18f-480b-ac9f-9308d10ab98f/front-250
Boris,マブタノウラ sound track from film “mabuta no ura”,2005,13,https://coverartarchive.org/release/1aa13905-c3bb-4549-8c78-1c5fd299b2f1/front-250
ThanatoSchizO,InsomniousNightLift,2003,10,https://coverartarchive.org/release/e5d74204-4f6a-47f0-b110-fc26e0e5b551/front-250
Daughter Darling,Sweet Shadows,2003,11,https://coverartarchive.org/release/4916afcb-7d28-41ab-bcde-2e47a36cda45/front-250
ThanatoSchizO,Turbulence,2004,7,https://coverartarchive.org/release/05c3864e-fc07-4580-96dc-35682df440e4/front-250
Mike Keneally,Wooden Smoke,2001,14,https://coverartarchive.org/release/7003294a-a8f5-4308-8449-a2ab04b00a2d/front-250
Mike Keneally & Beer for Dolphins,Dancing,2000,20,https://coverartarchive.org/release/c3113a07-29d4-497a-ab8b-b0bc97989595/front-250
Hank Dogs,Half Smile,2002,12,https://coverartarchive.org/release/c2610f6e-8b18-4233-a753-50061c20f9bd/front-250
Univaque,Lost in a Maze,2004,11,https://coverartarchive.org/release/a023213e-bafd-4c6d-ab46-413d85cbbf9a/front-250
Christian Wallumrød Ensemble,A Year From Easter,2005,14,https://coverartarchive.org/release/d4907efb-f0ea-4076-bfba-2841711b08d6/front-250
Catch 22,Alone in a Crowd,2000,22,https://coverartarchive.org/release/c692529c-9d98-4895-9aeb-cd432c24644e/front-250
Calla,Televise,2003,10,https://coverartarchive.org/release/ea083250-4a48-4e78-afb6-d5b0c4695f68/front-250
Angelzoom,Angelzoom,2004,15,https://coverartarchive.org/release/7ad32624-296f-4c68-84f9-5f37c5708d00/front-250
Мастер,Talk of the Devil,2002,11,https://coverartarchive.org/release/822d1a5e-2e41-47a9-8061-9d73ab842e1d/front-250
WE,Dinosauric Futurobic,2002,11,https://coverartarchive.org/release/01e02028-2ff5-4147-b093-7b0426cf100f/front-250
Clann An Drumma,Tried & True,2000,12,https://coverartarchive.org/release/938ce378-6d2b-474d-8433-3e575db0d135/front-250
Electric Birds,Strata Frames,2001,10,https://coverartarchive.org/release/f647cb7f-ea1c-4373-a136-e55c14fc6e25/front-250
Warlocks,Afterlife,2001,14,https://coverartarchive.org/release/144f306b-b59c-47e0-ae08-427c1ce0942d/front-250
Cex,Maryland Mansions,2003,8,https://coverartarchive.org/release/1eceaddf-fdab-417f-bf1e-7659f775dd23/front-250
The Tossers,Purgatory,2003,16,https://coverartarchive.org/release/b293f5d4-91df-483e-a741-4867d7e68dda/front-250
Catch 22,Dinosaur Sounds,2003,13,https://coverartarchive.org/release/935a232d-2ec1-463c-bd08-7f8e3a88f270/front-250
Cliff Hillis,Be Seeing You,2001,12,https://coverartarchive.org/release/89733180-58a5-4afa-9bbb-3d28ccb14f78/front-250
"Calvin, Don't Jump!",A Way With Birds,2002,16,https://coverartarchive.org/release/51795914-1ddf-4d5b-ba56-bd1bd2efc44a/front-250
WE,Smugglers,2004,11,https://coverartarchive.org/release/0af42c70-4592-4d3d-ba5a-c14a969c0054/front-250
Clem Snide,You Were A Diamond,2002,13,https://coverartarchive.org/release/351f0836-cd21-44c1-bc47-0f59b4bc90b8/front-250
Phil Keaggy,Uncle Duke,2000,12,https://coverartarchive.org/release/31fa4901-e1c3-42d6-8cc3-8d472daf6855/front-250
Ural 13 Diktators,Techno Is Dead,2002,12,https://coverartarchive.org/release/8a6642e8-788e-4f56-8199-ea0750555d01/front-250
The Tossers,Long Dim Road,2000,11,https://coverartarchive.org/release/cab9b71b-515a-47dc-a0d9-f7497cd7acb9/front-250
Electric Birds,Electric Birds,2000,11,https://coverartarchive.org/release/27b6da88-f917-44a2-a3f6-c3864233968d/front-250
Chris and Tad,Hand Me That Door,2000,14,https://coverartarchive.org/release/984819c3-2f61-4dad-9f52-1a1e84f6f4e5/front-250
Jamie Lidell,Multiply,2005,10,https://coverartarchive.org/release/0b62f121-0369-4f4b-8405-675bc2d11df3/front-250
Phil Keaggy,It's Personal,2004,10,https://coverartarchive.org/release/fc0d1a7f-fa8a-4f5e-bfe6-c3f9e0540ff9/front-250
Chris Murray,4-Trackaganza!,2001,13,https://coverartarchive.org/release/63097af7-5fe6-415d-a903-a62adc62f2ac/front-250
"Calvin, Don't Jump!",Crystal Clear Mississippi,2001,10,https://coverartarchive.org/release/edc391d0-ca1f-44a8-9866-9172ce495b1a/front-250
Clann An Drumma,Keep It Tribal,2002,14,https://coverartarchive.org/release/54e42151-a13f-4bb6-ae45-e0b24d4fca81/front-250
Phil Keaggy,Zion,2000,13,https://coverartarchive.org/release/eb48e9de-9152-4a4e-ba63-70fe561f2436/front-250
Clann An Drumma,Tribal Eyes,2004,10,https://coverartarchive.org/release/965f2b24-828c-4bcf-8d04-fd9dffbd9017/front-250
Fields of the Nephilim,Mourning Sun,2005,7,https://coverartarchive.org/release/6892bf4d-ecba-41ad-a8d4-01acccc7bea9/front-250
Deaf Center,Pale Ravine,2005,12,https://coverartarchive.org/release/747b94d9-c224-42f6-bbb2-86660095983b/front-250
The Muggs,The Muggs,2005,11,https://coverartarchive.org/release/83c39e26-bbf0-441d-8c83-cd84aa2021cb/front-250
Midaircondo,Shopping for Images,2005,11,https://coverartarchive.org/release/f9a59799-6441-4ff4-9571-7cf69f06d2f6/front-250
Brian McBride,When the Detail Lost Its Freedom,2005,12,https://coverartarchive.org/release/8d1d7ce7-bc07-4c0e-80d1-6575d94c937b/front-250
SOiL,Re•de•fine,2004,11,https://coverartarchive.org/release/e14c8c1d-1fac-468c-a4e5-6b8c7f7a7218/front-250
Live,Birds of Pray,2003,13,https://coverartarchive.org/release/9119821a-3312-4eeb-b1f5-c5d9dc67503c/front-250
Isolée,We Are Monster,2005,10,https://coverartarchive.org/release/153a8480-913f-4b29-b0bb-3fa267a48db3/front-250
Depeche Mode,Playing the Angel,2005,12,https://coverartarchive.org/release/3a1f240d-44ee-46b2-af29-4447d9ff1a25/front-250
Thalia Zedek,Been Here and Gone,2001,11,https://coverartarchive.org/release/19eb424c-a7dc-4721-869a-3ab6ea1d89eb/front-250
Requiem,The Arrival,2002,9,https://coverartarchive.org/release/52b03603-c43c-46f7-a8a2-a80372b0baa1/front-250
CadaCross,So Pale Is the Light,2001,7,https://coverartarchive.org/release/4bc4c72d-2ab8-43f5-a0ff-74ffaa2e7395/front-250
Throne of Chaos,Loss Angeles,2003,10,https://coverartarchive.org/release/8ac15395-cbd4-41cb-99e2-75d97e212988/front-250
CadaCross,Corona Borealis,2002,11,https://coverartarchive.org/release/4666367a-9f46-49cc-9973-b941bd25d84e/front-250
Charon,Tearstained,2000,11,https://coverartarchive.org/release/6056157a-fec0-4b08-a8d9-9991b38d5b54/front-250
Big Jeezus Truck,Mechanicsville,2005,10,https://coverartarchive.org/release/561db64b-f9ba-4d6c-bc1f-d4fb304cc36a/front-250
Throne of Chaos,Pervertigo,2002,9,https://coverartarchive.org/release/707843d0-a238-4097-a5b1-43b6bd02bb25/front-250
Morrigan,Headcult,2005,9,https://coverartarchive.org/release/5f8a4a39-e7ba-49ef-9631-42c080f531ac/front-250
Frankie Yankovic and His Yanks,Greatest Polka Hits,2000,23,https://coverartarchive.org/release/ea7d9684-9dc4-45a7-80ab-3304199a2008/front-250
September,In Orbit,2005,12,https://coverartarchive.org/release/7b18e1d1-c8d2-4286-aabd-063c8599b75b/front-250
Requiem,Requiem Forever,2005,11,https://coverartarchive.org/release/a7c198f2-f607-49b6-8e1c-0cd6e2ab11fd/front-250
kschzt,The Earth's Hum,2005,12,https://coverartarchive.org/release/bad7cf6a-9ee2-466e-ad44-b71945096a9e/front-250
Charon,Downhearted,2002,11,https://coverartarchive.org/release/ec315f14-8a97-4036-adaf-f40c1fa68e4d/front-250
Leahy,In All Things,2004,10,https://coverartarchive.org/release/c5388ccb-6b0f-4ea4-a7f2-6e13547a62e2/front-250
Myon,Ghost in Paradise,2002,10,https://coverartarchive.org/release/77b31785-b011-4034-9a34-7b9b98594a60/front-250
